33, 9, -21, 20, 1
34, 8, -23, 22, 1
35, 7, -25, 24, 1
11, 32, 2, -2, 0
12, 31, 2, -4, 2
13, 30, 0, -2, 2
14, 29, -2, 0, 2
15, 28, -2, -2, 4
16, 27, 0, -2, 2
17, 26, -2, 0, 2
18, 25, -2, -2, 4
19, 24, -4, 0, 4
20, 23, -6, 2, 4
21, 22, -6, 0, 6
22, 21, -8, 2, 6
23, 20, -10, 4, 6
24, 19, -8, 4, 4
25, 18, -10, 6, 4
26, 17, -8, 6, 2
27, 16, -10, 8, 2
28, 15, -12, 10, 2
29, 14, -14, 12, 2
30, 13, -16, 14, 2
31, 12, -18, 16, 2
32, 11, -20, 18, 2
33, 10, -22, 20, 2
34, 9, -20, 20, 0
35, 8, -22, 22, 0
36, 7, -24, 24, 0
12, 32, 1, -1, 0
13, 31, 1, -3, 2
14, 30, -1, -1, 2
15, 29, -1, -3, 4
16, 28, 1, -3, 2
17, 27, -1, -1, 2
18, 26, -1, -3, 4
19, 25, -3, -1, 4
20, 24, -5, 1, 4
21, 23, -5, -1, 6
22, 22, -7, 1, 6
23, 21, -9, 3, 6
24, 20, -7, 3, 4
25, 19, -9, 5, 4
26, 18, -7, 5, 2
27, 17, -9, 7, 2
28, 16, -11, 9, 2
29, 15, -13, 11, 2
30, 14, -15, 13, 2
31, 13, -17, 15, 2
32, 12, -19, 17, 2
33, 11, -21, 19, 2
34, 10, -19, 19, 0
35, 9, -21, 21, 0
36, 8, -23, 23, 0
12, 33, 1, 0, -1
13, 32, 1, -2, 1
14, 31, 1, -4, 3
15, 30, -1, -2, 3
16, 29, 1, -2, 1
17, 28, -1, 0, 1
18, 27, -1, -2, 3
19, 26, -1, -4, 5
20, 25, -3, -2, 5
21, 24, -5, 0, 5
22, 23, -5, -2, 7
23, 22, -7, 0, 7
24, 21, -9, 2, 7
25, 20, -7, 2, 5
26, 19, -9, 4, 5
27, 18, -7, 4, 3
28, 17, -9, 6, 3
29, 16, -11, 8, 3
30, 15, -13, 10, 3
31, 14, -15, 12, 3
32, 13, -17, 14, 3
33, 12, -19, 16, 3
34, 11, -21, 18, 3
35, 10, -19, 18, 1
36, 9, -21, 20, 1
37, 8, -23, 22, 1
13, 33, 2, 0, -2
14, 32, 2, -2, 0
15, 31, 2, -4, 2
16, 30, 0, -2, 2
17, 29, 2, -2, 0
18, 28, 0, 0, 0
19, 27, 0, -2, 2
20, 26, 0, -4, 4
21, 25, -2, -2, 4
22, 24, -4, 0, 4
23, 23, -4, -2, 6
24, 22, -6, 0, 6
25, 21, -8, 2, 6
26, 20, -6, 2, 4
27, 19, -8, 4, 4
28, 18, -6, 4, 2
29, 17, -8, 6, 2
30, 16, -10, 8, 2
31, 15, -12, 10, 2
32, 14, -14, 12, 2
33, 13, -16, 14, 2
34, 12, -18, 16, 2
35, 11, -20, 18, 2
36, 10, -18, 18, 0
37, 9, -20, 20, 0
38, 8, -22, 22, 0
13, 34, 3, -1, -2
14, 33, 1, 1, -2
15, 32, 1, -1, 0
16, 31, 1, -3, 2
17, 30, 3, -3, 0
18, 29, 1, -1, 0
19, 28, 1, -3, 2
20, 27, 1, -5, 4
21, 26, -1, -3, 4
22, 25, -3, -1, 4
23, 24, -3, -3, 6
24, 23, -5, -1, 6
25, 22, -7, 1, 6
26, 21, -5, 1, 4
27, 20, -7, 3, 4
28, 19, -5, 3, 2
29, 18, -7, 5, 2
30, 17, -9, 7, 2
31, 16, -11, 9, 2
32, 15, -13, 11, 2
33, 14, -15, 13, 2
34, 13, -17, 15, 2
35, 12, -19, 17, 2
36, 11, -17, 17, 0
37, 10, -19, 19, 0
38, 9, -21, 21, 0
14, 34, 3, -2, -1
15, 33, 1, 0, -1
16, 32, 1, -2, 1
17, 31, 3, -2, -1
18, 30, 1, 0, -1
19, 29, 1, -2, 1
20, 28, 1, -4, 3
21, 27, -1, -2, 3
22, 26, -1, -4, 5
23, 25, -3, -2, 5
24, 24, -5, 0, 5
25, 23, -5, -2, 7
26, 22, -7, 0, 7
27, 21, -5, 0, 5
28, 20, -7, 2, 5
29, 19, -5, 2, 3
30, 18, -7, 4, 3
31, 17, -9, 6, 3
32, 16, -11, 8, 3
33, 15, -13, 10, 3
34, 14, -15, 12, 3
35, 13, -17, 14, 3
36, 12, -19, 16, 3
37, 11, -17, 16, 1
38, 10, -19, 18, 1
39, 9, -21, 20, 1
14, 35, 2, -2, 0
15, 34, 0, 0, 0
16, 33, 2, 0, -2
17, 32, 2, -2, 0
18, 31, 0, 0, 0
19, 30, 0, -2, 2
20, 29, 0, -4, 4
21, 28, 2, -4, 2
22, 27, 0, -2, 2
23, 26, 0, -4, 4
24, 25, -2, -2, 4
25, 24, -4, 0, 4
26, 23, -4, -2, 6
27, 22, -6, 0, 6
28, 21, -4, 0, 4
29, 20, -6, 2, 4
30, 19, -4, 2, 2
31, 18, -6, 4, 2
32, 17, -8, 6, 2
33, 16, -10, 8, 2
34, 15, -12, 10, 2
35, 14, -14, 12, 2
36, 13, -16, 14, 2
37, 12, -18, 16, 2
38, 11, -16, 16, 0
39, 10, -18, 18, 0
40, 9, -20, 20, 0
15, 35, 1, -1, 0
16, 34, 3, -1, -2
17, 33, 3, -3, 0
18, 32, 1, -1, 0
19, 31, 1, -3, 2
20, 30, 1, -5, 4
21, 29, 3, -5, 2
22, 28, 1, -3, 2
23, 27, 1, -5, 4
24, 26, -1, -3, 4
25, 25, -3, -1, 4
26, 24, -3, -3, 6
27, 23, -5, -1, 6
28, 22, -3, -1, 4
29, 21, -5, 1, 4
30, 20, -3, 1, 2
31, 19, -5, 3, 2
32, 18, -7, 5, 2
33, 17, -9, 7, 2
34, 16, -11, 9, 2
35, 15, -13, 11, 2
36, 14, -15, 13, 2
37, 13, -17, 15, 2
38, 12, -15, 15, 0
39, 11, -17, 17, 0
40, 10, -19, 19, 0
15, 36, 1, 0, -1
16, 35, 3, 0, -3
17, 34, 3, -2, -1
18, 33, 3, -4, 1
19, 32, 1, -2, 1
20, 31, 1, -4, 3
21, 30, 3, -4, 1
22, 29, 3, -6, 3
23, 28, 1, -4, 3
24, 27, 1, -6, 5
25, 26, -1, -4, 5
26, 25, -3, -2, 5
27, 24, -3, -4, 7
28, 23, -5, -2, 7
29, 22, -3, -2, 5
30, 21, -5, 0, 5
31, 20, -3, 0, 3
32, 19, -5, 2, 3
33, 18, -7, 4, 3
34, 17, -9, 6, 3
35, 16, -11, 8, 3
36, 15, -13, 10, 3
37, 14, -15, 12, 3
38, 13, -17, 14, 3
39, 12, -15, 14, 1
40, 11, -17, 16, 1
41, 10, -19, 18, 1
16, 36, 2, 0, -2
17, 35, 2, -2, 0
18, 34, 2, -4, 2
19, 33, 4, -4, 0
20, 32, 2, -2, 0
21, 31, 2, -4, 2
22, 30, 4, -4, 0
23, 29, 4, -6, 2
24, 28, 2, -4, 2
25, 27, 2, -6, 4
26, 26, 0, -4, 4
27, 25, -2, -2, 4
28, 24, -2, -4, 6
29, 23, -4, -2, 6
30, 22, -2, -2, 4
31, 21, -4, 0, 4
32, 20, -2, 0, 2
33, 19, -4, 2, 2
34, 18, -6, 4, 2
35, 17, -8, 6, 2
36, 16, -10, 8, 2
37, 15, -12, 10, 2
38, 14, -14, 12, 2
39, 13, -16, 14, 2
40, 12, -14, 14, 0
41, 11, -16, 16, 0
42, 10, -18, 18, 0
16, 37, 3, -1, -2
17, 36, 3, -3, 0
18, 35, 3, -5, 2
19, 34, 1, -3, 2
20, 33, 3, -3, 0
21, 32, 3, -5, 2
22, 31, 1, -3, 2
23, 30, 3, -3, 0
24, 29, 3, -5, 2
25, 28, 3, -7, 4
26, 27, 1, -5, 4
27, 26, -1, -3, 4
28, 25, -1, -5, 6
29, 24, -3, -3, 6
30, 23, -1, -3, 4
31, 22, -3, -1, 4
32, 21, -1, -1, 2
33, 20, -3, 1, 2
34, 19, -5, 3, 2
35, 18, -7, 5, 2
36, 17, -9, 7, 2
37, 16, -11, 9, 2
38, 15, -13, 11, 2
39, 14, -15, 13, 2
40, 13, -13, 13, 0
41, 12, -15, 15, 0
42, 11, -17, 17, 0
17, 37, 3, -2, -1
18, 36, 3, -4, 1
19, 35, 1, -2, 1
20, 34, 3, -2, -1
21, 33, 3, -4, 1
22, 32, 1, -2, 1
23, 31, 1, -4, 3
24, 30, 3, -4, 1
25, 29, 3, -6, 3
26, 28, 3, -8, 5
27, 27, 1, -6, 5
28, 26, -1, -4, 5
29, 25, -3, -2, 5
30, 24, -3, -4, 7
31, 23, -1, -4, 5
32, 22, -3, -2, 5
33, 21, -1, -2, 3
34, 20, -3, 0, 3
35, 19, -5, 2, 3
36, 18, -7, 4, 3
37, 17, -9, 6, 3
38, 16, -11, 8, 3
39, 15, -13, 10, 3
40, 14, -15, 12, 3
41, 13, -13, 12, 1
42, 12, -15, 14, 1
43, 11, -17, 16, 1
17, 38, 2, -2, 0
18, 37, 4, -2, -2
19, 36, 4, -4, 0
20, 35, 2, -2, 0
21, 34, 4, -2, -2
22, 33, 4, -4, 0
23, 32, 2, -2, 0
24, 31, 2, -4, 2
25, 30, 4, -4, 0
26, 29, 4, -6, 2
27, 28, 4, -8, 4
28, 27, 2, -6, 4
29, 26, 0, -4, 4
30, 25, -2, -2, 4
31, 24, -2, -4, 6
32, 23, 0, -4, 4
33, 22, -2, -2, 4
34, 21, 0, -2, 2
35, 20, -2, 0, 2
36, 19, -4, 2, 2
37, 18, -6, 4, 2
38, 17, -8, 6, 2
39, 16, -10, 8, 2
40, 15, -12, 10, 2
41, 14, -14, 12, 2
42, 13, -12, 12, 0
43, 12, -14, 14, 0
44, 11, -16, 16, 0
18, 38, 1, -1, 0
19, 37, 3, -1, -2
20, 36, 3, -3, 0
21, 35, 1, -1, 0
22, 34, 3, -1, -2
23, 33, 3, -3, 0
24, 32, 3, -5, 2
25, 31, 1, -3, 2
26, 30, 3, -3, 0
27, 29, 3, -5, 2
28, 28, 3, -7, 4
29, 27, 1, -5, 4
30, 26, -1, -3, 4
31, 25, -1, -5, 6
32, 24, -3, -3, 6
33, 23, -1, -3, 4
34, 22, 1, -3, 2
35, 21, -1, -1, 2
36, 20, -3, 1, 2
37, 19, -5, 3, 2
38, 18, -7, 5, 2
39, 17, -9, 7, 2
40, 16, -11, 9, 2
41, 15, -13, 11, 2
42, 14, -11, 11, 0
43, 13, -13, 13, 0
44, 12, -15, 15, 0
18, 39, 1, 0, -1
19, 38, 1, -2, 1
20, 37, 3, -2, -1
21, 36, 1, 0, -1
22, 35, 1, -2, 1
23, 34, 3, -2, -1
24, 33, 3, -4, 1
25, 32, 1, -2, 1
26, 31, 3, -2, -1
27, 30, 3, -4, 1
28, 29, 3, -6, 3
29, 28, 1, -4, 3
30, 27, -1, -2, 3
31, 26, -1, -4, 5
32, 25, -3, -2, 5
33, 24, -1, -2, 3
34, 23, -1, -4, 5
35, 22, 1, -4, 3
36, 21, -1, -2, 3
37, 20, -3, 0, 3
38, 19, -5, 2, 3
39, 18, -7, 4, 3
40, 17, -9, 6, 3
41, 16, -11, 8, 3
42, 15, -13, 10, 3
43, 14, -11, 10, 1
44, 13, -13, 12, 1
45, 12, -15, 14, 1
19, 39, 2, 0, -2
20, 38, 2, -2, 0
21, 37, 4, -2, -2
22, 36, 2, 0, -2
23, 35, 2, -2, 0
24, 34, 4, -2, -2
25, 33, 4, -4, 0
26, 32, 2, -2, 0
27, 31, 2, -4, 2
28, 30, 4, -4, 0
29, 29, 4, -6, 2
30, 28, 2, -4, 2
31, 27, 0, -2, 2
32, 26, 0, -4, 4
33, 25, -2, -2, 4
34, 24, 0, -2, 2
35, 23, 0, -4, 4
36, 22, 2, -4, 2
37, 21, 0, -2, 2
38, 20, -2, 0, 2
39, 19, -4, 2, 2
40, 18, -6, 4, 2
41, 17, -8, 6, 2
42, 16, -10, 8, 2
43, 15, -12, 10, 2
44, 14, -10, 10, 0
45, 13, -12, 12, 0
46, 12, -14, 14, 0
19, 40, 3, -1, -2
20, 39, 3, -3, 0
21, 38, 1, -1, 0
22, 37, 3, -1, -2
23, 36, 3, -3, 0
24, 35, 5, -3, -2
25, 34, 5, -5, 0
26, 33, 3, -3, 0
27, 32, 1, -1, 0
28, 31, 1, -3, 2
29, 30, 3, -3, 0
30, 29, 3, -5, 2
31, 28, 1, -3, 2
32, 27, 1, -5, 4
