33, 6, -27, 26, 1
10, 30, 2, 0, -2
11, 29, 2, -2, 0
12, 28, 0, 0, 0
13, 27, 0, -2, 2
14, 26, -2, 0, 2
15, 25, -2, -2, 4
16, 24, 0, -2, 2
17, 23, 0, -4, 4
18, 22, 2, -4, 2
19, 21, 0, -2, 2
20, 20, -2, 0, 2
21, 19, 0, 0, 0
22, 18, -2, 2, 0
23, 17, -4, 4, 0
24, 16, -6, 6, 0
25, 15, -8, 8, 0
26, 14, -10, 10, 0
27, 13, -12, 12, 0
28, 12, -14, 14, 0
29, 11, -16, 16, 0
30, 10, -18, 18, 0
31, 9, -20, 20, 0
32, 8, -22, 22, 0
33, 7, -24, 24, 0
34, 6, -26, 26, 0
10, 31, 3, -1, -2
11, 30, 3, -3, 0
12, 29, 1, -1, 0
13, 28, -1, 1, 0
14, 27, -1, -1, 2
15, 26, -1, -3, 4
16, 25, 1, -3, 2
17, 24, 1, -5, 4
18, 23, -1, -3, 4
19, 22, 1, -3, 2
20, 21, -1, -1, 2
21, 20, -3, 1, 2
22, 19, -1, 1, 0
23, 18, -3, 3, 0
24, 17, -5, 5, 0
25, 16, -7, 7, 0
26, 15, -9, 9, 0
27, 14, -11, 11, 0
28, 13, -13, 13, 0
29, 12, -15, 15, 0
30, 11, -17, 17, 0
31, 10, -19, 19, 0
32, 9, -21, 21, 0
33, 8, -23, 23, 0
34, 7, -25, 25, 0
11, 31, 3, -2, -1
12, 30, 1, 0, -1
13, 29, 1, -2, 1
14, 28, -1, 0, 1
15, 27, -1, -2, 3
16, 26, 1, -2, 1
17, 25, 1, -4, 3
18, 24, -1, -2, 3
19, 23, 1, -2, 1
20, 22, 1, -4, 3
21, 21, -1, -2, 3
22, 20, -3, 0, 3
23, 19, -1, 0, 1
24, 18, -3, 2, 1
25, 17, -5, 4, 1
26, 16, -7, 6, 1
27, 15, -9, 8, 1
28, 14, -11, 10, 1
29, 13, -13, 12, 1
30, 12, -15, 14, 1
31, 11, -17, 16, 1
32, 10, -19, 18, 1
33, 9, -21, 20, 1
34, 8, -23, 22, 1
35, 7, -25, 24, 1
11, 32, 2, -2, 0
12, 31, 0, 0, 0
13, 30, 0, -2, 2
14, 29, 2, -2, 0
15, 28, 0, 0, 0
16, 27, 0, -2, 2
17, 26, 2, -2, 0
18, 25, 2, -4, 2
19, 24, 0, -2, 2
20, 23, 2, -2, 0
21, 22, 2, -4, 2
22, 21, 0, -2, 2
23, 20, -2, 0, 2
24, 19, 0, 0, 0
25, 18, -2, 2, 0
26, 17, -4, 4, 0
27, 16, -6, 6, 0
28, 15, -8, 8, 0
29, 14, -10, 10, 0
30, 13, -12, 12, 0
31, 12, -14, 14, 0
32, 11, -16, 16, 0
33, 10, -18, 18, 0
34, 9, -20, 20, 0
35, 8, -22, 22, 0
36, 7, -24, 24, 0
12, 32, 1, -1, 0
13, 31, 1, -3, 2
14, 30, 3, -3, 0
15, 29, 1, -1, 0
16, 28, 1, -3, 2
17, 27, 3, -3, 0
18, 26, 3, -5, 2
19, 25, 1, -3, 2
20, 24, -1, -1, 2
21, 23, 1, -1, 0
22, 22, 1, -3, 2
23, 21, -1, -1, 2
24, 20, -3, 1, 2
25, 19, -1, 1, 0
26, 18, -3, 3, 0
27, 17, -5, 5, 0
28, 16, -7, 7, 0
29, 15, -9, 9, 0
30, 14, -11, 11, 0
31, 13, -13, 13, 0
32, 12, -15, 15, 0
33, 11, -17, 17, 0
34, 10, -19, 19, 0
35, 9, -21, 21, 0
36, 8, -23, 23, 0
12, 33, 1, 0, -1
13, 32, 1, -2, 1
14, 31, 1, -4, 3
15, 30, 3, -4, 1
16, 29, 1, -2, 1
17, 28, 3, -2, -1
18, 27, 3, -4, 1
19, 26, 1, -2, 1
20, 25, 1, -4, 3
21, 24, -1, -2, 3
22, 23, 1, -2, 1
23, 22, 1, -4, 3
24, 21, -1, -2, 3
25, 20, -3, 0, 3
26, 19, -1, 0, 1
27, 18, -3, 2, 1
28, 17, -5, 4, 1
29, 16, -7, 6, 1
30, 15, -9, 8, 1
31, 14, -11, 10, 1
32, 13, -13, 12, 1
33, 12, -15, 14, 1
34, 11, -17, 16, 1
35, 10, -19, 18, 1
36, 9, -21, 20, 1
37, 8, -23, 22, 1
13, 33, 2, 0, -2
14, 32, 2, -2, 0
15, 31, 2, -4, 2
16, 30, 0, -2, 2
17, 29, 2, -2, 0
18, 28, 2, -4, 2
19, 27, 0, -2, 2
20, 26, 2, -2, 0
21, 25, 2, -4, 2
22, 24, 0, -2, 2
23, 23, 2, -2, 0
24, 22, 2, -4, 2
25, 21, 0, -2, 2
26, 20, -2, 0, 2
27, 19, 0, 0, 0
28, 18, -2, 2, 0
29, 17, -4, 4, 0
30, 16, -6, 6, 0
31, 15, -8, 8, 0
32, 14, -10, 10, 0
33, 13, -12, 12, 0
34, 12, -14, 14, 0
35, 11, -16, 16, 0
36, 10, -18, 18, 0
37, 9, -20, 20, 0
38, 8, -22, 22, 0
13, 34, 3, -1, -2
14, 33, 3, -3, 0
15, 32, 1, -1, 0
16, 31, 1, -3, 2
17, 30, 3, -3, 0
18, 29, 1, -1, 0
19, 28, 1, -3, 2
20, 27, 3, -3, 0
21, 26, 3, -5, 2
22, 25, 1, -3, 2
23, 24, 3, -3, 0
24, 23, 3, -5, 2
25, 22, 1, -3, 2
26, 21, -1, -1, 2
27, 20, 1, -1, 0
28, 19, -1, 1, 0
29, 18, -3, 3, 0
30, 17, -5, 5, 0
31, 16, -7, 7, 0
32, 15, -9, 9, 0
33, 14, -11, 11, 0
34, 13, -13, 13, 0
35, 12, -15, 15, 0
36, 11, -17, 17, 0
37, 10, -19, 19, 0
38, 9, -21, 21, 0
14, 34, 3, -2, -1
15, 33, 1, 0, -1
16, 32, 1, -2, 1
17, 31, 3, -2, -1
18, 30, 3, -4, 1
19, 29, 1, -2, 1
20, 28, 3, -2, -1
21, 27, 3, -4, 1
22, 26, 3, -6, 3
23, 25, 1, -4, 3
24, 24, 3, -4, 1
25, 23, 1, -2, 1
26, 22, -1, 0, 1
27, 21, -1, -2, 3
28, 20, 1, -2, 1
29, 19, -1, 0, 1
30, 18, -3, 2, 1
31, 17, -5, 4, 1
32, 16, -7, 6, 1
33, 15, -9, 8, 1
34, 14, -11, 10, 1
35, 13, -13, 12, 1
36, 12, -15, 14, 1
37, 11, -17, 16, 1
38, 10, -19, 18, 1
39, 9, -21, 20, 1
14, 35, 2, -2, 0
15, 34, 0, 0, 0
16, 33, 0, -2, 2
17, 32, 2, -2, 0
18, 31, 2, -4, 2
19, 30, 4, -4, 0
20, 29, 2, -2, 0
21, 28, 2, -4, 2
22, 27, 4, -4, 0
23, 26, 4, -6, 2
24, 25, 2, -4, 2
25, 24, 4, -4, 0
26, 23, 2, -2, 0
27, 22, 0, 0, 0
28, 21, 0, -2, 2
29, 20, 2, -2, 0
30, 19, 0, 0, 0
31, 18, -2, 2, 0
32, 17, -4, 4, 0
33, 16, -6, 6, 0
34, 15, -8, 8, 0
35, 14, -10, 10, 0
36, 13, -12, 12, 0
37, 12, -14, 14, 0
38, 11, -16, 16, 0
39, 10, -18, 18, 0
40, 9, -20, 20, 0
15, 35, 1, -1, 0
16, 34, 1, -3, 2
17, 33, 3, -3, 0
18, 32, 3, -5, 2
19, 31, 1, -3, 2
20, 30, 3, -3, 0
21, 29, 3, -5, 2
22, 28, 5, -5, 0
23, 27, 3, -3, 0
24, 26, 3, -5, 2
25, 25, 5, -5, 0
26, 24, 3, -3, 0
27, 23, 1, -1, 0
28, 22, 1, -3, 2
29, 21, -1, -1, 2
30, 20, 1, -1, 0
31, 19, -1, 1, 0
32, 18, -3, 3, 0
33, 17, -5, 5, 0
34, 16, -7, 7, 0
35, 15, -9, 9, 0
36, 14, -11, 11, 0
37, 13, -13, 13, 0
38, 12, -15, 15, 0
39, 11, -17, 17, 0
40, 10, -19, 19, 0
15, 36, 1, 0, -1
16, 35, 1, -2, 1
17, 34, 1, -4, 3
18, 33, 3, -4, 1
19, 32, 1, -2, 1
20, 31, 3, -2, -1
21, 30, 3, -4, 1
22, 29, 5, -4, -1
23, 28, 5, -6, 1
24, 27, 3, -4, 1
25, 26, 5, -4, -1
26, 25, 3, -2, -1
27, 24, 3, -4, 1
28, 23, 1, -2, 1
29, 22, -1, 0, 1
30, 21, -1, -2, 3
31, 20, 1, -2, 1
32, 19, -1, 0, 1
33, 18, -3, 2, 1
34, 17, -5, 4, 1
35, 16, -7, 6, 1
36, 15, -9, 8, 1
37, 14, -11, 10, 1
38, 13, -13, 12, 1
39, 12, -15, 14, 1
40, 11, -17, 16, 1
41, 10, -19, 18, 1
16, 36, 2, 0, -2
17, 35, 2, -2, 0
18, 34, 2, -4, 2
19, 33, 4, -4, 0
20, 32, 2, -2, 0
21, 31, 4, -2, -2
22, 30, 4, -4, 0
23, 29, 4, -6, 2
24, 28, 6, -6, 0
25, 27, 4, -4, 0
26, 26, 2, -2, 0
27, 25, 4, -2, -2
28, 24, 4, -4, 0
29, 23, 2, -2, 0
30, 22, 0, 0, 0
31, 21, 0, -2, 2
32, 20, 2, -2, 0
33, 19, 0, 0, 0
34, 18, -2, 2, 0
35, 17, -4, 4, 0
36, 16, -6, 6, 0
37, 15, -8, 8, 0
38, 14, -10, 10, 0
39, 13, -12, 12, 0
40, 12, -14, 14, 0
41, 11, -16, 16, 0
42, 10, -18, 18, 0
16, 37, 3, -1, -2
17, 36, 3, -3, 0
18, 35, 1, -1, 0
19, 34, 1, -3, 2
20, 33, 3, -3, 0
21, 32, 5, -3, -2
22, 31, 3, -1, -2
23, 30, 3, -3, 0
24, 29, 3, -5, 2
25, 28, 5, -5, 0
26, 27, 3, -3, 0
27, 26, 5, -3, -2
28, 25, 3, -1, -2
29, 24, 3, -3, 0
30, 23, 1, -1, 0
31, 22, 1, -3, 2
32, 21, 3, -3, 0
33, 20, 1, -1, 0
34, 19, -1, 1, 0
35, 18, -3, 3, 0
36, 17, -5, 5, 0
37, 16, -7, 7, 0
38, 15, -9, 9, 0
39, 14, -11, 11, 0
40, 13, -13, 13, 0
41, 12, -15, 15, 0
42, 11, -17, 17, 0
17, 37, 3, -2, -1
18, 36, 3, -4, 1
19, 35, 1, -2, 1
20, 34, 3, -2, -1
21, 33, 5, -2, -3
22, 32, 3, 0, -3
23, 31, 3, -2, -1
24, 30, 3, -4, 1
25, 29, 5, -4, -1
26, 28, 3, -2, -1
27, 27, 5, -2, -3
28, 26, 3, 0, -3
29, 25, 3, -2, -1
30, 24, 3, -4, 1
31, 23, 1, -2, 1
32, 22, 3, -2, -1
33, 21, 1, 0, -1
34, 20, 1, -2, 1
35, 19, -1, 0, 1
36, 18, -3, 2, 1
37, 17, -5, 4, 1
38, 16, -7, 6, 1
39, 15, -9, 8, 1
40, 14, -11, 10, 1
41, 13, -13, 12, 1
42, 12, -15, 14, 1
43, 11, -17, 16, 1
17, 38, 2, -2, 0
18, 37, 2, -4, 2
19, 36, 4, -4, 0
20, 35, 2, -2, 0
21, 34, 4, -2, -2
22, 33, 2, 0, -2
23, 32, 2, -2, 0
24, 31, 4, -2, -2
25, 30, 4, -4, 0
26, 29, 2, -2, 0
27, 28, 4, -2, -2
28, 27, 2, 0, -2
29, 26, 4, 0, -4
30, 25, 4, -2, -2
31, 24, 4, -4, 0
32, 23, 2, -2, 0
33, 22, 0, 0, 0
34, 21, 2, 0, -2
35, 20, 2, -2, 0
36, 19, 0, 0, 0
37, 18, -2, 2, 0
38, 17, -4, 4, 0
39, 16, -6, 6, 0
40, 15, -8, 8, 0
41, 14, -10, 10, 0
42, 13, -12, 12, 0
43, 12, -14, 14, 0
44, 11, -16, 16, 0
18, 38, 1, -1, 0
19, 37, 1, -3, 2
20, 36, 3, -3, 0
21, 35, 1, -1, 0
22, 34, 3, -1, -2
23, 33, 1, 1, -2
24, 32, 1, -1, 0
25, 31, 3, -1, -2
26, 30, 3, -3, 0
27, 29, 5, -3, -2
28, 28, 3, -1, -2
29, 27, 5, -1, -4
30, 26, 3, 1, -4
31, 25, 3, -1, -2
32, 24, 3, -3, 0
33, 23, 1, -1, 0
34, 22, -1, 1, 0
35, 21, 1, 1, -2
36, 20, 1, -1, 0
37, 19, -1, 1, 0
38, 18, -3, 3, 0
39, 17, -5, 5, 0
40, 16, -7, 7, 0
41, 15, -9, 9, 0
42, 14, -11, 11, 0
43, 13, -13, 13, 0
44, 12, -15, 15, 0
18, 39, 1, 0, -1
19, 38, 1, -2, 1
20, 37, 3, -2, -1
21, 36, 1, 0, -1
22, 35, 3, 0, -3
23, 34, 3, -2, -1
24, 33, 1, 0, -1
25, 32, 1, -2, 1
26, 31, 3, -2, -1
27, 30, 3, -4, 1
28, 29, 5, -4, -1
29, 28, 3, -2, -1
30, 27, 5, -2, -3
31, 26, 3, 0, -3
32, 25, 3, -2, -1
33, 24, 1, 0, -1
34, 23, 1, -2, 1
35, 22, -1, 0, 1
36, 21, 1, 0, -1
37, 20, 1, -2, 1
38, 19, -1, 0, 1
39, 18, -3, 2, 1
40, 17, -5, 4, 1
41, 16, -7, 6, 1
42, 15, -9, 8, 1
43, 14, -11, 10, 1
44, 13, -13, 12, 1
45, 12, -15, 14, 1
19, 39, 2, 0, -2
20, 38, 2, -2, 0
21, 37, 4, -2, -2
22, 36, 2, 0, -2
23, 35, 2, -2, 0
24, 34, 4, -2, -2
25, 33, 2, 0, -2
26, 32, 2, -2, 0
27, 31, 2, -4, 2
28, 30, 4, -4, 0
29, 29, 2, -2, 0
30, 28, 4, -2, -2
31, 27, 2, 0, -2
32, 26, 2, -2, 0
33, 25, 0, 0, 0
34, 24, 0, -2, 2
35, 23, 2, -2, 0
36, 22, 0, 0, 0
37, 21, 2, 0, -2
38, 20, 2, -2, 0
39, 19, 0, 0, 0
40, 18, -2, 2, 0
41, 17, -4, 4, 0
42, 16, -6, 6, 0
43, 15, -8, 8, 0
44, 14, -10, 10, 0
45, 13, -12, 12, 0
46, 12, -14, 14, 0
19, 40, 3, -1, -2
20, 39, 3, -3, 0
21, 38, 5, -3, -2
22, 37, 3, -1, -2
23, 36, 3, -3, 0
24, 35, 5, -3, -2
25, 34, 3, -1, -2
26, 33, 1, 1, -2
27, 32, 1, -1, 0
28, 31, 1, -3, 2
29, 30, 3, -3, 0
30, 29, 1, -1, 0
31, 28, 3, -1, -2
32, 27, 3, -3, 0
