0, 0, 0, 0, 0
0, 1, -1, 0, 1
1, 0, 1, 0, -1
0, 2, 0, -1, 1
1, 1, -2, 1, 1
2, 0, 0, 1, -1
0, 3, 0, 0, 0
1, 2, 0, -2, 2
2, 1, -2, 0, 2
3, 0, 0, 0, 0
0, 4, -1, 0, 1
1, 3, -1, -2, 3
2, 2, -3, 0, 3
3, 1, -1, 0, 1
4, 0, 1, 0, -1
0, 5, 0, -1, 1
1, 4, 0, -3, 3
2, 3, -2, -1, 3
3, 2, 0, -1, 1
4, 1, -2, 1, 1
5, 0, 0, 1, -1
0, 6, 0, 0, 0
1, 5, 0, -2, 2
2, 4, 0, -4, 4
3, 3, -2, -2, 4
4, 2, 0, -2, 2
5, 1, -2, 0, 2
6, 0, 0, 0, 0
0, 7, -1, 0, 1
1, 6, -1, -2, 3
2, 5, -1, -4, 5
3, 4, 1, -4, 3
4, 3, -1, -2, 3
5, 2, -3, 0, 3
6, 1, -1, 0, 1
7, 0, 1, 0, -1
0, 8, 0, -1, 1
1, 7, 0, -3, 3
2, 6, 0, -5, 5
3, 5, -2, -3, 5
4, 4, 0, -3, 3
5, 3, -2, -1, 3
6, 2, 0, -1, 1
7, 1, 2, -1, -1
8, 0, 0, 1, -1
0, 9, 0, 0, 0
1, 8, 0, -2, 2
2, 7, 0, -4, 4
3, 6, -2, -2, 4
4, 5, -2, -4, 6
5, 4, 0, -4, 4
6, 3, -2, -2, 4
7, 2, 0, -2, 2
8, 1, 2, -2, 0
9, 0, 0, 0, 0
0, 10, -1, 0, 1
1, 9, -1, -2, 3
2, 8, -1, -4, 5
3, 7, -3, -2, 5
4, 6, -1, -2, 3
5, 5, -1, -4, 5
6, 4, 1, -4, 3
7, 3, -1, -2, 3
8, 2, 1, -2, 1
9, 1, 3, -2, -1
10, 0, 1, 0, -1
0, 11, 0, -1, 1
1, 10, 0, -3, 3
2, 9, -2, -1, 3
3, 8, -2, -3, 5
4, 7, 0, -3, 3
5, 6, -2, -1, 3
6, 5, -2, -3, 5
7, 4, 0, -3, 3
8, 3, 2, -3, 1
9, 2, 0, -1, 1
10, 1, 2, -1, -1
11, 0, 0, 1, -1
0, 12, 0, 0, 0
1, 11, 0, -2, 2
2, 10, 0, -4, 4
3, 9, -2, -2, 4
4, 8, 0, -2, 2
5, 7, 0, -4, 4
6, 6, -2, -2, 4
7, 5, -2, -4, 6
8, 4, 0, -4, 4
9, 3, 2, -4, 2
10, 2, 0, -2, 2
11, 1, 2, -2, 0
12, 0, 0, 0, 0
0, 13, -1, 0, 1
1, 12, -1, -2, 3
2, 11, 1, -2, 1
3, 10, 1, -4, 3
4, 9, -1, -2, 3
5, 8, -1, -4, 5
6, 7, 1, -4, 3
7, 6, -1, -2, 3
8, 5, -1, -4, 5
9, 4, 1, -4, 3
10, 3, 3, -4, 1
11, 2, 1, -2, 1
12, 1, 3, -2, -1
13, 0, 1, 0, -1
0, 14, 0, -1, 1
1, 13, 0, -3, 3
2, 12, 2, -3, 1
3, 11, 2, -5, 3
4, 10, 0, -3, 3
5, 9, 0, -5, 5
6, 8, 2, -5, 3
7, 7, 0, -3, 3
8, 6, 0, -5, 5
9, 5, 2, -5, 3
10, 4, 4, -5, 1
11, 3, 2, -3, 1
12, 2, 0, -1, 1
13, 1, 2, -1, -1
14, 0, 0, 1, -1
0, 15, 0, 0, 0
1, 14, 0, -2, 2
2, 13, 2, -2, 0
3, 12, 2, -4, 2
4, 11, 2, -6, 4
5, 10, 0, -4, 4
6, 9, 2, -4, 2
7, 8, 2, -6, 4
8, 7, 0, -4, 4
9, 6, 2, -4, 2
10, 5, 4, -4, 0
11, 4, 4, -6, 2
12, 3, 2, -4, 2
13, 2, 0, -2, 2
14, 1, 2, -2, 0
15, 0, 0, 0, 0
0, 16, -1, 0, 1
1, 15, -1, -2, 3
2, 14, 1, -2, 1
3, 13, 3, -2, -1
4, 12, 3, -4, 1
5, 11, 3, -6, 3
6, 10, 1, -4, 3
7, 9, 3, -4, 1
8, 8, 3, -6, 3
9, 7, 1, -4, 3
10, 6, 3, -4, 1
11, 5, 5, -4, -1
12, 4, 5, -6, 1
13, 3, 3, -4, 1
14, 2, 1, -2, 1
15, 1, -1, 0, 1
16, 0, 1, 0, -1
0, 17, 0, -1, 1
1, 16, 0, -3, 3
2, 15, 2, -3, 1
3, 14, 4, -3, -1
4, 13, 2, -1, -1
5, 12, 2, -3, 1
6, 11, 2, -5, 3
7, 10, 4, -5, 1
8, 9, 2, -3, 1
9, 8, 2, -5, 3
10, 7, 4, -5, 1
11, 6, 2, -3, 1
12, 5, 4, -3, -1
13, 4, 4, -5, 1
14, 3, 2, -3, 1
15, 2, 0, -1, 1
16, 1, 2, -1, -1
17, 0, 0, 1, -1
0, 18, 0, 0, 0
1, 17, 0, -2, 2
2, 16, 2, -2, 0
